error	steps
16017741843.0	713.0
16017741843.0	714.0
16017741843.0	715.0
16017741843.0	716.0
16017741843.0	717.0
16017741843.0	718.0
16017741843.0	719.0
16017741843.0	720.0
16017741843.0	721.0
16017741843.0	722.0
16017741843.0	723.0
16017741843.0	724.0
16017741843.0	725.0
16017741843.0	726.0
16017741843.0	727.0
16017741843.0	728.0
15992817720.0	729.0
15991770854.0	730.0
15979232719.0	731.0
15979232719.0	732.0
15979232719.0	733.0
15979232719.0	734.0
15979232719.0	735.0
15979232719.0	736.0
15979232719.0	737.0
15979232719.0	738.0
15979232719.0	739.0
15979232719.0	740.0
15979232719.0	741.0
15979232719.0	742.0
15979232719.0	743.0
15979232719.0	744.0
15979232719.0	745.0
15979232719.0	746.0
15979232719.0	747.0
15979232719.0	748.0
15979232719.0	749.0
15979232719.0	750.0
15979232719.0	751.0
15979232719.0	752.0
15979232719.0	753.0
15979232719.0	754.0
15979232719.0	755.0
15979232719.0	756.0
15979232719.0	757.0
15979232719.0	758.0
15979232719.0	759.0
15979232719.0	760.0
15979232719.0	761.0
15979232719.0	762.0
15979232719.0	763.0
15979232719.0	764.0
15979232719.0	765.0
15979232719.0	766.0
15979232719.0	767.0
15979232719.0	768.0
15979232719.0	769.0
15979232719.0	770.0
15979232719.0	771.0
15979232719.0	772.0
15979232719.0	773.0
15979232719.0	774.0
15979232719.0	775.0
15979232719.0	776.0
15979232719.0	777.0
15979232719.0	778.0
15979232719.0	779.0
15979232719.0	780.0
15979232719.0	781.0
15979232719.0	782.0
15979232719.0	783.0
15979232719.0	784.0
15979232719.0	785.0
15979232719.0	786.0
15979232719.0	787.0
15979232719.0	788.0
15979232719.0	789.0
15979232719.0	790.0
15979232719.0	791.0
15979232719.0	792.0
15979232719.0	793.0
15979232719.0	794.0
15979232719.0	795.0
15979232719.0	796.0
15979232719.0	797.0
15979232719.0	798.0
15979232719.0	799.0
15979232719.0	800.0
15979232719.0	801.0
15979232719.0	802.0
15979232719.0	803.0
15979232719.0	804.0
15979232719.0	805.0
15979232719.0	806.0
15979232719.0	807.0
15979232719.0	808.0
15979232719.0	809.0
15979232719.0	810.0
15979232719.0	811.0
15979232719.0	812.0
15979232719.0	813.0
15979232719.0	814.0
15979232719.0	815.0
15979232719.0	816.0
15979232719.0	817.0
15979232719.0	818.0
15979232719.0	819.0
15979232719.0	820.0
15979232719.0	821.0
15979232719.0	822.0
